productID,brandID,attribute1,attribute2,clickVolume,avgOriginalUnitPrice,avgFinalUnitPrice,ma14SalesVolume,weekday,meanAge,gender,meanEducation,maritalStatus,plus,meanPurchasePower,meanUserLevel,meanCityLevel,sales
46,8,2,60,1247,87.9787234,64.08510638,61.42857143,1,35.2972973,0.27027027,2.945945946,0.638888889,0.136363636,2.514285714,2.909090909,2.135135135,47
41,25,2,50,3392,69.9,34.60883534,361.7142857,5,29.50515464,0.24742268,3.06043956,0.427027027,0.244019139,2.340540541,2.406698565,2.132978723,249
53,3,3,100,512,105,99,3.142857143,4,36.66666667,0.555555556,3.25,0.888888889,0.666666667,2,3.555555556,1.222222222,11
60,15,3,90,2340,85,66.14084507,111,3,29.8,0.24,2.682926829,0.465116279,0.142857143,2.404761905,1.825396825,2.425531915,71
43,22,2,60,1231,93.5,47.53608247,47.28571429,6,34.21428571,0.482142857,3.137254902,0.576923077,0.349206349,2.307692308,3.096774194,2.236363636,97
1,25,3,60,1363,99.38918919,58.84594595,39.5,5,32.48275862,0.448275862,3.16,0.653846154,0.34375,2.08,3.375,2.357142857,37
71,11,2,70,3678,78,61.40594059,56.57142857,2,32.52272727,0.306818182,2.9125,0.604938272,0.206185567,2.151898734,2.206185567,2.395061728,101
38,29,3,80,319,69,41.15789474,38,1,34.42857143,0.142857143,2.923076923,0.538461538,0.058823529,2.384615385,2.235294118,2.428571429,19
45,2,3,60,38,69,63,19.42857143,2,30,1,4,0,1,2,4,1,1
3,9,3,100,558,170,92.145,16.64285714,5,33.28571429,0.178571429,3.192307692,0.72,0.4,2.041666667,2.566666667,2.074074074,40
4,25,3,70,679,131.32,114.6,26.07142857,3,35,0.25,3.25,0.75,0.2,2.25,5.2,1.75,5
44,7,3,50,1064,250,221.9933333,12.28571429,2,30.90909091,0.272727273,3.181818182,0.363636364,0.357142857,2.272727273,2.428571429,2.454545455,15
46,8,2,60,2296,87.87,87.29857143,63.28571429,5,33.17948718,0.307692308,2.828571429,0.5,0.118644068,2.138888889,2.881355932,2.305555556,63
46,8,2,60,2796,79.38625,78.93416667,67.64285714,7,32.94444444,0.555555556,2.8,0.515151515,0.227272727,2.129032258,2.76744186,2.117647059,48
39,14,3,100,385,79,64.11428571,14.92857143,3,40.66666667,0.333333333,2.333333333,0.333333333,0,2.333333333,2.25,2.666666667,7
1,25,3,60,1817,99.4983871,52.55,52.21428571,7,28.11538462,0.25,2.918367347,0.352941176,0.196428571,2.392156863,2.581818182,2,62
22,4,3,100,926,59,53.72926829,31.07142857,6,32.5,0.21875,3.107142857,0.733333333,0.263157895,2.185185185,2.605263158,1.870967742,41
50,8,3,100,5862,139,92.14465409,175.1428571,3,36.28915663,0.253012048,3.067567568,0.64556962,0.284090909,2.328947368,2.659090909,2.172839506,159
8,8,2,70,652,39,30.42352941,30.92857143,3,36.7,0.35,3,0.7,0.272727273,2.25,2.761904762,1.705882353,34
53,3,3,100,1386,105,75.09829268,9.142857143,2,30.96774194,0.193548387,3.2,0.6,0.40625,2.133333333,2.875,2.321428571,41
25,17,2,60,790,39.9,32.36666667,13.78571429,1,32.55555556,0.444444444,3,0.588235294,0.195121951,2.441176471,2.731707317,1.967741935,45
73,32,3,100,221,180,139,26.21428571,7,30,1,3,0,0,2,2,3,1
48,25,3,80,324,69.9,59.9,8.928571429,2,43,0.5,3,0.5,0,2.5,2.25,1.25,4
43,22,2,60,468,82.38444444,72.71777778,18.64285714,4,35.5,0.25,3,0.25,0,2.25,5.777777778,2.333333333,9
61,19,4,100,322,210,210,7.5,1,42,0,2.5,1,0,2,1.8,2.4,5
19,22,3,60,830,79,43.7804878,26.07142857,2,31.68421053,0.315789474,2.8125,0.352941176,0.090909091,2.588235294,2.142857143,2.470588235,41
67,9,4,100,1169,149.40125,121.9120833,31.42857143,6,37.46666667,0.2,3.035714286,0.793103448,0.210526316,2.142857143,2.75,2.275862069,48
1,25,3,60,965,99.9,50.21666667,51.78571429,3,30.29268293,0.341463415,3.024390244,0.487804878,0.357142857,2.219512195,2.761904762,2.142857143,54
12,2,3,90,254,69,57.40888889,12.64285714,7,26.66666667,0,3.25,0.4,0,2.6,2.571428571,1.833333333,9
28,18,3,60,344,119,88.54545455,8.571428571,4,32.2,0.1,2.8,0.6,0.1,2.1,2.8,2,11
45,2,3,60,49,69,64.5,8.214285714,7,25,0.5,3.5,1,0.5,2,3.5,4,2
11,17,2,40,1465,66,32.384375,37.07142857,5,31.33333333,0.555555556,2.891891892,0.512195122,0.16,2.41025641,2.204081633,2.30952381,64
2,24,3,100,17904,298,222.8640429,292.6428571,2,32.66403162,0.288537549,3.121019108,0.551229508,0.325884544,2.198329854,2.951401869,2.134042553,559
76,29,3,70,696,68,38.26875,4.357142857,4,30,0.259259259,2.925925926,0.538461538,0.206896552,2.4,2.392857143,2.32,32
5,11,3,100,933,167,133.5238095,17.71428571,3,31.17647059,0.470588235,2.615384615,0.266666667,0.2,2.428571429,2.45,2.411764706,21
12,2,3,90,233,64.325,54.14375,13.28571429,6,27.5,0.25,3,0.25,0.142857143,2.125,4.230769231,1.857142857,16
23,25,3,100,554,69.9,58.15,14.92857143,5,32.75,0.375,3.142857143,0.625,0.375,2.5,3,2.25,8
69,17,2,40,1068,19.9,15.9,3.285714286,2,25.71428571,0.571428571,3,0.285714286,0,2.285714286,2.714285714,3.8,8
69,17,2,40,424,19.9,16.84736842,28.57142857,7,31.46666667,0.6,2.866666667,0.533333333,0.176470588,2.333333333,2.411764706,1.714285714,19
69,17,2,40,1296,19.9,16.5875,27.35714286,6,30.64150943,0.490566038,2.921568627,0.538461538,0.203389831,2.403846154,2.517241379,2.04,64
28,18,3,60,162,119,89,9.214285714,4,30,0.25,2.75,0.75,0.333333333,2.25,3,2.75,6
28,18,3,60,294,119,50.11111111,4.714285714,1,32.22222222,0,3,0.571428571,0.333333333,2.428571429,2.777777778,2.75,9
8,8,2,70,261,39,28.67142857,22.92857143,7,34,0,3.2,0.6,0.4,2.4,3.2,2,7
47,25,4,100,12606,79.81712963,59.26712963,48.85714286,4,35.21311475,0.314917127,3.029239766,0.595505618,0.198979592,2.289772727,2.805128205,2.221556886,216
23,25,3,100,526,69.9,59.4,7.785714286,2,29,0.4,2.9,0.6,0.181818182,2.3,2.363636364,2.4,12
1,25,3,60,986,99.9,61.75714286,16.42857143,2,29.16666667,0.5,3.083333333,0.5,0.461538462,2,3.076923077,1.909090909,14
50,8,3,100,786,149,96.40375,86.42857143,5,30,0.333333333,2.916666667,0.5,0.076923077,2.25,2.615384615,2.636363636,16
75,24,3,100,6176,178,159.15,149.0714286,4,31.2,0.310344828,2.984848485,0.47761194,0.324840764,2.223880597,2.732484076,2.127819549,174
59,30,3,80,5009,109,43.71176471,40.57142857,6,28.71770335,0.124401914,3.159793814,0.532663317,0.353211009,2.21319797,2.371559633,2.40201005,289
11,17,2,40,1704,66,35.07142857,18.85714286,4,33.17647059,0.470588235,3,0.352941176,0.210526316,2.647058824,2.473684211,2.5,28
18,25,3,60,4719,59.84845361,45.01340206,268.1428571,1,30.55629139,0.357615894,3.063380282,0.535211268,0.288135593,2.242857143,2.699421965,1.93877551,194
50,8,3,100,3570,138.950495,80.62376238,162.6428571,5,36.8,0.242105263,3,0.617977528,0.229357798,2.147727273,2.722222222,2.079545455,202
62,24,4,100,235,20,1,45,1,35.55555556,0.333333333,3,0.666666667,0.666666667,2,3,1.714285714,9
33,17,2,60,1045,89,66.9,25.28571429,4,31.07142857,0.25,3.074074074,0.571428571,0.181818182,2.5,2.636363636,2.48,34
37,24,4,100,1736,148,117.2121212,58.07142857,3,28.07692308,0.307692308,2.923076923,0.44,0.296296296,2.125,2.407407407,1.88,33
74,2,3,60,49,69,64,14.78571429,4,62,1,2,1,1,2,4,2,1
46,8,2,60,2340,87.78307692,86.73179487,32.85714286,4,33.68,0.36,2.869565217,0.583333333,0.205128205,2.416666667,2.974358974,2.041666667,39
61,19,4,100,614,210,203,6.428571429,5,43,0.375,3.25,0.875,0.375,2,3,2.25,8
44,7,3,50,370,250,247,7.928571429,5,26.66666667,0,3,0.333333333,0.333333333,2.333333333,2.333333333,3,3
15,30,3,80,843,109,58.45945946,14.5,4,31.30434783,0.260869565,3.1,0.636363636,0.36,2.315789474,2.88,2.043478261,37
12,2,3,90,239,69,55.84285714,13.78571429,2,30,0.363636364,3.454545455,0.545454545,0.5,2.363636364,3.090909091,1.545454545,14
2,24,3,100,10843,297.3991416,227.4291845,267.2857143,2,31.10047847,0.317307692,3,0.425742574,0.266375546,2.169154229,2.650655022,2.303030303,233
13,25,2,50,265,69.9,58.9,11.14285714,7,27.77777778,0.333333333,2.857142857,0.125,0.222222222,2.5,2.333333333,2.25,10
36,26,3,100,2254,322.2246512,165.4106977,46.35714286,6,35.63157895,0.105263158,3.03030303,0.666666667,0.15,2.205882353,3.1,1.918918919,43
48,25,3,80,876,69.9,43.45172414,19.85714286,4,30.11111111,0.388888889,3,0.444444444,0.272727273,2.444444444,2.571428571,2.166666667,29
54,24,3,60,629,180,118.3333333,41.78571429,4,40,0,3,1,0.5,2,2.5,3,3
8,8,2,70,449,39,38.81818182,12,6,42,0.428571429,2.857142857,0.428571429,0.1,2.285714286,3,1.571428571,11
6,24,3,100,865,298,243.5714286,19.64285714,5,35.16666667,0.333333333,3.1,0.583333333,0.214285714,2.333333333,3.571428571,1.818181818,14
39,14,3,100,190,79,57.81818182,6.357142857,1,30,0.222222222,2.666666667,0.333333333,0,2.111111111,2.333333333,2.666666667,11
21,33,4,100,289,162.9,88.425,6.857142857,5,28.33333333,0.166666667,3.166666667,0.333333333,0.166666667,2.666666667,2.5,1.666666667,8
57,17,2,60,1243,39.9,31.05842105,25.14285714,6,30.58823529,0.647058824,3.0625,0.46875,0.209302326,2.34375,2.465116279,2.323529412,57
24,10,3,100,953,89,46.48333333,128.3571429,7,28.05555556,0.083333333,3.121212121,0.5,0.2,2.205882353,2.5,2.411764706,48
8,8,2,70,812,39,38.38095238,17,5,35.28571429,0.357142857,2.928571429,0.642857143,0.3125,2.153846154,2.625,2.076923077,21
59,30,3,80,242,109,76.05714286,18.78571429,4,23.33333333,0.333333333,3.2,0,0.333333333,2.6,2.333333333,2.2,7
44,7,3,50,629,250,248.4285714,8.071428571,5,32.72727273,0.363636364,3.1,0.5,0.384615385,2.1,2.692307692,2.272727273,14
56,8,2,30,1211,147.9705882,108.0764706,34.85714286,1,32.92307692,0.179487179,2.945945946,0.447368421,0.16,2.210526316,2.86,1.923076923,51
4,25,3,70,5129,138.7857143,70.89415584,92.21428571,3,30.95798319,0.243697479,3.081818182,0.49122807,0.198529412,2.410714286,2.676691729,2.315315315,154
24,10,3,100,1821,88.92857143,66.58928571,74.14285714,4,28.8,0.2,2.958333333,0.541666667,0.275862069,2.166666667,3.413793103,2,56
61,19,4,100,537,210,206.3333333,7.357142857,5,34,0.2,3.2,0.8,0.333333333,2,4.166666667,2.2,6
69,17,2,40,1387,19.9,16.36808511,36.78571429,6,30.1,0.625,2.914285714,0.527777778,0.266666667,2.4,2.333333333,1.972222222,47
0,4,3,90,754,129,128.0909091,8.571428571,3,31,0.1,3.2,0.8,0.272727273,2.2,3.636363636,2,11
22,4,3,100,608,59,53.16666667,26.85714286,2,31.36363636,0.181818182,3.142857143,0.772727273,0.272727273,2.272727273,3.136363636,2.285714286,24
70,21,3,60,605,166,155.2727273,8.071428571,2,34.2,0.222222222,2.625,0.444444444,0.181818182,2.444444444,2.090909091,2.375,11
30,16,4,100,592,198,40.97727273,12.92857143,5,28.66666667,0.133333333,2.866666667,0.6,0.352941176,2.2,2.235294118,2.066666667,22
71,11,2,70,2061,77.74193548,61.59677419,30,5,32.75,0.25,2.581395349,0.511111111,0.131147541,2.11627907,2.183333333,2.355555556,62
44,7,3,50,1034,250,210.85,10.85714286,6,32.14285714,0.142857143,3.538461538,0.357142857,0.357142857,2.142857143,3.142857143,1.857142857,20
14,22,1,60,248,55,32.4375,26.28571429,4,28.46153846,0.230769231,2.923076923,0.384615385,0.285714286,2.384615385,2.5,2,16
12,2,3,90,375,67.9,59.99647059,12.64285714,2,25.38461538,0,3.166666667,0.307692308,0.2,2.307692308,2.933333333,2.076923077,17
50,8,3,100,4134,149,74.69230769,57,4,34.57364341,0.255813953,3.041322314,0.650406504,0.330935252,2.223140496,2.776978417,2.050420168,182
15,30,3,80,957,109,72,26.35714286,4,28.75,0.125,2.833333333,0.285714286,0.125,2.428571429,2.5,2.571428571,12
4,25,3,70,2025,132.1,108.3009091,54.57142857,4,33.13333333,0.4,2.931034483,0.464285714,0.166666667,2.111111111,4.119047619,2.551724138,44
67,9,4,100,984,150,117.2709677,220.9285714,5,35.62962963,0.222222222,3.111111111,0.518518519,0.214285714,2.222222222,2.857142857,2.384615385,31
23,25,3,100,225,69.9,58.9,7.714285714,1,30,0.2,3.6,0.2,0.4,2,3.2,1,5
11,17,2,40,282,66,66,10.64285714,3,46,0.5,3,0.5,0.5,2.5,2.5,3,2
23,25,3,100,278,69.9,59.9,17.85714286,5,35.25,0.25,3,0.857142857,0.125,2.142857143,3,2,8
50,8,3,100,2538,139,82.76699029,159.5714286,1,35.91836735,0.265306122,3.11627907,0.659090909,0.2,2.162790698,2.763636364,2.367346939,103
53,3,3,100,2625,105,74.97560976,28.64285714,1,30.05882353,0.264705882,3.03125,0.4375,0.257142857,2.21875,2.571428571,2.266666667,41
22,4,3,100,370,59,53.5,35.07142857,4,32.85714286,0.285714286,3.333333333,0.571428571,0.5,2.142857143,3.125,1.857142857,8
24,10,3,100,2920,89,63.28741866,137.4285714,2,28.01470588,0.323529412,3.188976378,0.4375,0.237762238,2.359375,2.718309859,1.937984496,461
71,11,2,70,969,78,56.61538462,79.42857143,5,30.57142857,0.285714286,2.894736842,0.55,0.130434783,2.470588235,2.304347826,2.25,26
62,24,4,100,524,20,1,37.64285714,5,31.42857143,0.285714286,3.076923077,0.538461538,0.4,2.230769231,3.066666667,2.230769231,15
54,24,3,60,773,180,117.0166667,17.14285714,5,33,0.1,3.7,1,0.545454545,2.222222222,4.272727273,1.5,12
31,4,3,100,352,179,127.125,18.85714286,5,34,0.125,3,0.571428571,0.25,2.714285714,2.75,2.285714286,8
22,4,3,100,214,59,53.25,47.92857143,7,37.5,0.25,3,0.75,0.25,2,2.25,2.25,4
52,32,3,100,2306,250,203.0277778,17.85714286,4,27.09677419,0.193548387,2.964285714,0.3,0.424242424,2.033333333,2.818181818,2.433333333,36
70,21,3,60,697,166,163,11.64285714,2,25,0,2.5,0.5,0.5,2,3,1.5,2
48,25,3,80,164,69.9,65.9,15.57142857,7,33.33333333,0.333333333,3.5,0.5,0.333333333,2,2.666666667,2,3
43,22,2,60,1459,92.96787234,49.99978723,57.35714286,4,33.34883721,0.255813953,3.170731707,0.604651163,0.347826087,2.186046512,3.086956522,2.558139535,47
39,14,3,100,525,79,59.3,4.714285714,6,28.88888889,0.444444444,2.777777778,0.333333333,0.6,2.222222222,2.8,2.111111111,11
56,8,2,30,3194,125.1,108.4,106.1428571,3,36.3125,0.3125,2.965517241,0.741935484,0.111111111,2.35483871,3.533333333,2.166666667,50
20,9,3,60,129,119,97,15.5,7,43,0,3.25,0.5,0,2.25,2.666666667,1.75,6
19,22,3,60,386,79,39.7875,30.28571429,5,27.85714286,0.071428571,3,0.538461538,0.4,2,2.866666667,2,16
68,32,4,100,882,230,177.3571429,9.142857143,2,28.41666667,0.208333333,3.19047619,0.545454545,0.28,2.181818182,2.52,1.913043478,28
52,32,3,100,1568,250,201.2222222,13.07142857,6,28.75,0.0625,3,0.4375,0.294117647,2.1875,3.117647059,1.733333333,18
64,12,3,100,552,99,49,222.2857143,3,20,0,3,0,0,2,2,3,1
12,2,3,90,387,69,64.22222222,17.21428571,5,32.75,0.25,2.857142857,0.428571429,0.111111111,2.285714286,2.125,2.25,9
45,2,3,60,348,69,58.35,8,6,28,0.2,3,0.5,0.333333333,2.25,1.8,2.2,6
55,28,2,40,549,329,146.5,10.14285714,4,29.16666667,0.333333333,2.9,0.416666667,0.25,2.333333333,2.333333333,2.636363636,12
55,28,2,40,191,329,149,8.571428571,1,50,1,3,0,1,2,2,2,1
76,29,3,70,1085,68,35.14285714,1.571428571,2,32,0.4,3,0.8,0,2.4,2.2,2,7
63,22,3,100,2455,139,58.89945313,151.4285714,5,33.84090909,0.363636364,3.235294118,0.651162791,0.404040404,2.186046512,3.134020619,2.11627907,128
15,30,3,80,7490,109,48.25948905,50.28571429,6,27.65994236,0.115273775,3.155963303,0.555555556,0.410958904,2.171686747,2.383561644,2.170212766,548
8,8,2,70,459,36,28.44444444,24.21428571,4,36.15384615,0.384615385,2.846153846,0.461538462,0.230769231,2.307692308,2.538461538,2.636363636,18
19,22,3,60,1085,78.59346154,43.11865385,29.07142857,5,37.0952381,0.452380952,3.170731707,0.619047619,0.377777778,2.238095238,3.088888889,1.921052632,52
52,32,3,100,1132,245.3636364,207.1818182,58.71428571,1,27.77777778,0.111111111,2.888888889,0.666666667,0.272727273,2.111111111,3.272727273,2.222222222,11
17,25,2,50,941,94.9,94.9,14.5,6,32.5,0.5,2.75,0.5,0.25,2,2.25,2.25,4
51,33,3,70,1065,172.75,136.5,6.142857143,2,31.66666667,0.5,3.2,0.6,0.375,2.2,3.625,2.333333333,8
18,25,3,60,10333,59.55523077,44.18087179,246.4285714,2,28.72380952,0.279365079,2.924731183,0.456747405,0.195592287,2.371929825,2.581005587,2.298657718,390
9,9,4,100,379,170,170,59.42857143,3,30,0.2,3,0.25,0,2,2.4,2.2,5
4,25,3,70,1917,137.8571429,74.70238095,73.5,1,30.3125,0.21875,3.161290323,0.5,0.216216216,2.066666667,3.138888889,2.379310345,42
37,24,4,100,2432,140.382716,131.3703704,55.64285714,6,30.95238095,0.238095238,2.875,0.43902439,0.196969697,2.341463415,4.96969697,1.923076923,81
61,19,4,100,545,210,208.4166667,6.857142857,2,29.16666667,0.166666667,3,0.333333333,0.083333333,2,2.416666667,2,12
73,32,3,100,479,180,122.375,26.28571429,7,32,0.4,2.8,0.4,0.333333333,2,3.166666667,3.2,8
68,32,4,100,477,230,171.5555556,7.071428571,1,27.5,0.5,3.25,0.25,0.25,2.25,2.875,2.125,9
47,25,4,100,2676,79.9090566,59.23169811,63.57142857,5,34.36781609,0.218390805,2.9625,0.6125,0.184782609,2.3375,2.714285714,2.25,106
38,29,3,80,847,67.91116667,40.4895,30.35714286,6,30.24390244,0.317073171,2.871794872,0.538461538,0.058823529,2.358974359,2.901960784,2.2,60
24,10,3,100,3057,89,51.02666667,86.57142857,4,29.30952381,0.214285714,3.126582278,0.444444444,0.347826087,2.259259259,2.923913043,2.217948718,150
34,15,2,80,2051,58.69230769,49.15984615,134.4285714,7,32.8,0.288888889,2.4,0.486486486,0.083333333,2.514285714,2.033333333,2.536585366,65
8,8,2,70,1494,38.88636364,28.36363636,26,2,35.8,0.333333333,3.033898305,0.603448276,0.242857143,2.245614035,2.828571429,2.275862069,88
7,2,3,50,654,62.5625,45.6325,37.57142857,5,30,0.2,3.3,0.6,0.19047619,2.2,3.380952381,1.9,32
57,17,2,60,388,39.9,38.4,42.64285714,1,30.90909091,0.363636364,3,0.545454545,0.153846154,2,2.538461538,2.181818182,14
72,22,2,60,154,65,65,24,4,20,0.5,2.5,0,0.5,2,2.5,1.5,2
8,8,2,70,574,36,34.83333333,21.64285714,7,30,0.6,2.6,0.8,0.2,2.6,2.8,2.6,6
31,4,3,100,529,179,127.7,12.64285714,1,33.33333333,0.222222222,3.111111111,0.555555556,0.2,2.222222222,3.2,1.777777778,10
26,2,3,100,1059,59,46.22156863,46,4,27.71428571,0.2,3.181818182,0.375,0.307692308,2.21875,2.815789474,2.028571429,51
24,10,3,100,2906,89,53.15842424,96.35714286,3,29.36170213,0.223404255,3.046511628,0.511363636,0.177570093,2.261363636,2.509615385,2.488888889,165
20,9,3,60,212,119,87.77333333,5.857142857,5,44,0.111111111,3.25,0.555555556,0.090909091,2.111111111,2.727272727,2.222222222,15
16,4,3,100,1400,125.2702703,104.7567568,83.07142857,7,30.4,0.266666667,2.966666667,0.517241379,0.162162162,2.172413793,3.432432432,2.413793103,37
39,14,3,100,172,79,71.33333333,13.85714286,4,26.66666667,0,3,0.333333333,0,2,2.666666667,3,3
36,26,3,100,1296,336,165.0909091,36.07142857,7,29,0,3.3,0.5,0.6,2,3,1.5,11
68,32,4,100,1087,203.9622642,175.509434,18.71428571,5,30.56,0.24,3.083333333,0.48,0.285714286,2.16,3.214285714,2.166666667,53
56,8,2,30,2168,146.1875,117.5446429,28.21428571,5,36.95652174,0.456521739,2.844444444,0.545454545,0.173076923,2.227272727,3.096153846,2.086956522,56
67,9,4,100,1432,147.5273913,116.6426087,219.7142857,4,33.4,0.233333333,3.034482759,0.586206897,0.243243243,2.172413793,3.378378378,1.956521739,46
28,18,3,60,115,119,89,21,7,20,0,3,0,0,3,1,3,1
71,11,2,70,738,78,56.33333333,52.35714286,6,33.33333333,0.5,2.666666667,0.333333333,0.333333333,2.333333333,2.666666667,2,6
52,32,3,100,1194,237.3,209.2,14.21428571,2,28.57142857,0,3.5,0.714285714,0.181818182,2,5.636363636,2,16
29,15,3,80,537,79,67,19.35714286,7,33.75,0.625,3.142857143,0.714285714,0.375,2,3,2.375,9
61,19,4,100,247,210,210,7.714285714,1,30,0,3,1,0,3,2,3,1
67,9,4,100,532,147.2628571,123.73,32.07142857,7,30.83333333,0.25,3.166666667,0.5,0.222222222,2.25,3.8125,1.833333333,21
40,10,3,100,12493,77.00409375,73.25159375,228.2857143,2,27.55980861,0.244019139,2.863874346,0.360406091,0.158995816,2.256410256,2.810126582,2.298969072,320
66,25,3,60,1152,79.9,42.67272727,40.5,6,31.30434783,0.282608696,3.266666667,0.652173913,0.3125,2.239130435,3,2.56097561,66
44,7,3,50,813,250,248.6842105,6.785714286,1,28.88888889,0.111111111,3.166666667,0.470588235,0.368421053,2.294117647,3.421052632,1.882352941,19
57,17,2,60,1545,39.9,28.9,12.28571429,2,26.66666667,0.333333333,2.666666667,0,0.25,2,2.5,4.5,6
1,25,3,60,942,98.94230769,68.08846154,35.85714286,4,27.36842105,0.473684211,3,0.388888889,0.391304348,2.166666667,3.045454545,2.421052632,26
16,4,3,100,1706,128.0612245,106.1428571,64.57142857,4,31.82222222,0.2,3.046511628,0.511111111,0.12244898,2.348837209,2.346938776,2.288888889,49
46,8,2,60,2229,89,88.45357143,97.85714286,3,33.91489362,0.276595745,2.902439024,0.652173913,0.214285714,2.347826087,2.444444444,2.727272727,56
40,10,3,100,6803,77.06713793,67.82472414,232.4285714,3,29.24878049,0.229268293,2.994923858,0.409090909,0.267857143,2.228426396,2.866071429,2.09375,290
21,33,4,100,111,162.9,111,7.428571429,4,20,0,3,0,0,2,2,3,1
47,25,4,100,2763,79.9,67.12016807,67.07142857,2,33.36170213,0.329787234,2.955555556,0.5,0.190909091,2.241758242,2.700934579,2.211111111,119
22,4,3,100,484,59,54.34782609,24.35714286,5,30.5,0.15,2.894736842,0.45,0.181818182,2.6,2.714285714,2.210526316,23
28,18,3,60,843,119,62.86938776,29.92857143,4,31.11111111,0.133333333,2.947368421,0.634146341,0.212765957,2.243902439,2.319148936,1.772727273,49
8,8,2,70,957,39,38.7,35.42857143,4,35.23809524,0.428571429,2.722222222,0.55,0.148148148,2.6,2.28,2.142857143,30
58,24,3,100,1238,198,175.5925926,23.92857143,4,29,0.2,3.15,0.5,0.148148148,2.2,2.703703704,1.736842105,27
51,33,3,70,408,179,161.2666667,15,3,30,0.666666667,3.666666667,0.666666667,0.666666667,2,4,1.333333333,3
17,25,2,50,206,94.9,79.9,24.5,5,30,0.333333333,2.333333333,0.333333333,0,2.666666667,2.333333333,2.5,3
18,25,3,60,4264,59.66264463,44.32297521,255.2857143,5,28.16666667,0.270833333,2.917647059,0.393258427,0.183486239,2.337078652,2.560747664,2.241758242,121
18,25,3,60,9454,59.6574124,42.99946092,231.9285714,4,29.28947368,0.214521452,2.933579336,0.480701754,0.188059701,2.34751773,2.5,2.344086022,371
16,4,3,100,4614,127.203125,106.3570313,106.3571429,3,31.95744681,0.244680851,3.144444444,0.666666667,0.287128713,2.264367816,3.198019802,2.172413793,128
15,30,3,80,1372,109,61.21538462,19,5,28.42105263,0.105263158,3.294117647,0.555555556,0.2,2.117647059,2.7,1.833333333,26
0,4,3,90,655,129,128.2857143,9.428571429,3,32.85714286,0.285714286,3,0.571428571,0.285714286,2.142857143,2.285714286,2.2,7
9,9,4,100,626,170,112.595625,60.35714286,4,31.42857143,0.071428571,3.416666667,0.769230769,0.533333333,2.153846154,3.066666667,2.25,16
31,4,3,100,665,179,127.5714286,17.78571429,5,33.63636364,0.272727273,3.363636364,0.636363636,0.285714286,2.090909091,3.785714286,1.545454545,14
65,24,3,100,651,240,186.5,13.5,5,34,0,3.2,0.9,0.3,2.4,2.5,2.2,10
2,24,3,100,12342,295.7021277,213.693617,412.4285714,4,30.89411765,0.285377358,3.122194514,0.47804878,0.323275862,2.174019608,3.004319654,2.212713936,470
4,25,3,70,1786,126.0205882,118.2585294,37.5,5,30.0952381,0.428571429,2.894736842,0.3,0.212121212,2.2,4.818181818,2.45,34
32,25,3,80,1070,79.9,69.06,18.14285714,3,35.2173913,0.217391304,3.318181818,0.782608696,0.125,2.217391304,3.041666667,2.136363636,25
9,9,4,100,1418,170,100.9,26.28571429,2,32.26086957,0.217391304,3.347826087,0.47826087,0.52,2.173913043,3.16,2.238095238,27
8,8,2,70,687,39,28.68421053,16.21428571,2,37.85714286,0.285714286,3.071428571,0.5,0.055555556,2.285714286,2.333333333,2.076923077,19
36,26,3,100,4145,327.1343284,166.1641791,44.14285714,2,31.89655172,0.275862069,3.122807018,0.571428571,0.261538462,2.054545455,3.123076923,2.092592593,67
22,4,3,100,1059,58.9245283,54.05471698,26.14285714,3,34.31578947,0.263157895,3.052631579,0.657894737,0.325581395,2.25,2.930232558,1.911764706,53
18,25,3,60,15376,59.71229541,44.11129741,246.4285714,3,30.4398977,0.264102564,3.02259887,0.491803279,0.205542725,2.328767123,2.621247113,2.073569482,501
51,33,3,70,345,179,90.54545455,10.92857143,7,30,0.222222222,3,0.555555556,0.1,2.111111111,2.8,1.888888889,11
17,25,2,50,668,94.9,89.9,21.57142857,7,36.66666667,0.666666667,1.666666667,0.333333333,0,2.333333333,2,2.666666667,5
5,11,3,100,2546,167,135.7058824,15.07142857,2,36.51162791,0.23255814,2.7,0.55,0.170212766,2.307692308,2.369565217,2.255813953,51
73,32,3,100,495,180,137.9230769,10.78571429,5,28.88888889,0.111111111,3,0.375,0.363636364,2.125,2.818181818,1.888888889,13
6,24,3,100,1349,298,234.7352941,29,1,30.6875,0.3125,3.096774194,0.59375,0.393939394,2.096774194,2.8125,1.870967742,34
29,15,3,80,1307,79,68.89655172,21.14285714,6,31.22222222,0.111111111,2.333333333,0.588235294,0,2.411764706,1.592592593,2.529411765,29
27,25,3,60,2290,79.9,69.08518519,53.14285714,5,30.40816327,0.591836735,2.708333333,0.458333333,0.113207547,2.395833333,2.403846154,2.347826087,54
22,4,3,100,296,59,54.24615385,25,3,29,0.2,3.111111111,0.5,0.083333333,2.4,2.454545455,1.9,13
31,4,3,100,941,179,127.9090909,11.85714286,6,32,0.35,3.210526316,0.65,0.409090909,2.052631579,2.863636364,2.166666667,22
16,4,3,100,6292,125.8813559,105.2033898,104.8571429,5,29.58762887,0.24742268,3.034090909,0.47826087,0.300884956,2.274725275,3.098214286,2.204545455,118
21,33,4,100,504,162.9,94.475,2.928571429,5,40,0.5,3,0,0,2.5,3,2,4
19,22,3,60,966,78.396,41.766,24.92857143,5,33.66666667,0.3,3,0.620689655,0.28125,2.344827586,2.967741935,1.965517241,35
